,cell_token,level,center_lat,center_lng,id,hierarchical_label
2290,31da04,9,1.2527780148464829,103.63627151570851,3592188050827902976,1013122001
2291,31da11,10,1.3644336980003875,103.77526340062528,3592202344479064064,10131220101
2292,31da17,10,1.3638906605353944,103.86800467498394,3592208941548830720,10131220113
2293,31da1c,9,1.2517885851902084,103.82162609645312,3592214439106969600,1013122013
2294,3fa4,5,32.9331726012711,54.0847925774134,4585790320570007552,133221
2295,3fac,5,30.395346158271572,54.08479257741341,4588042120383692800,133223
2296,3fb1,6,30.353274289154665,52.02154152723076,4589449495267246080,1332301
2297,3fb3,6,29.08935930503073,52.02154152723076,4590012445220667392,1332303
2298,3fb5,6,28.63558314490627,50.67937592141498,4590575395174088704,1332311
2299,3fb7,6,29.887355966490688,50.67937592141499,4591138345127510016,1332313
2300,3fbc,5,31.98898367098759,51.34701592161765,4592545720011063296,133233
2301,72729,8,-29.212362318440555,-177.69755397032975,8246812197343199232,302130221
2302,7272f,8,-29.217377809748363,-178.01184726113604,8246917750459465728,302130233
2303,871,4,36.52130173970455,-103.5436913322114,9732278794747641856,41301
2304,52c4,5,48.48848725139838,-97.28968147235864,5963891806545379328,202301
2305,52d4,5,45.80716024247551,-99.5790140619821,5968395406172749824,202311
2306,52dc,5,48.24433080008463,-100.44126028440756,5970647205986435072,202313
2307,91c4,5,-3.6157500000227527,-74.96763653470293,10503520230934839296,401301
2308,91c9,6,-4.288671711944109,-77.19452474207226,10504927605818392576,4013021
2309,91cac,7,-4.64157596389369,-79.01929968867374,10505420187027636224,40130223
2310,91cb1,8,-4.153543386491915,-78.83826435222528,10505508147957858304,401302301
2311,91cb39,10,-4.037274422394268,-79.15485326662645,10505553227934597120,40130230321
2312,91cb3b,10,-4.117721735348629,-79.15485326662645,10505555426957852672,40130230323
2313,91cb41,10,-3.955757120802197,-79.06450558257468,10505562024027619328,40130231001
2314,91cb47,10,-3.956953588368688,-79.15485326662645,10505568621097385984,40130231013
2315,91cbc,7,-3.985168909342416,-78.29317056688751,10505701662004346880,40130233
2316,91cc4,7,-3.3485849273761654,-78.29317056688751,10505842399492702208,40130301
2317,91ccc,7,-3.357090024074915,-79.01929968867374,10505983136981057536,40130303
2318,91cd2c,9,-2.9651029419620665,-79.29021330607976,10506101884236857344,4013031023
2319,91cd33,10,-2.847657756621875,-79.33528992998566,10506109580818251776,40130310303
2320,91cd37,10,-2.7684101927694265,-79.24511493330084,10506113978864762880,40130310313
2321,91cd3c,9,-2.806328087167039,-79.1096901358843,10506119476422901760,4013031033
2322,91cdb,8,-2.878448031640316,-78.47519445001473,10506247019771723776,401303123
2323,91cde7,10,-2.679064913685455,-78.06519308168063,10506307492911251456,40130313213
2324,91cf,6,-3.02080100111438,-77.19452474207226,10506616455678656512,4013033
2325,91d04,7,-2.0886230486915816,-76.82596521434297,10506968299399544832,40131001
2326,91d1b4,9,-2.015896523457897,-77.28648789023626,10507377317725077504,4013101231
2327,91d1bc,9,-2.017343207308772,-77.47019717630482,10507386113818099712,4013101233
2328,91d24,7,-2.1004454631971714,-78.29317056688751,10507531249352966144,40131021
2329,91d2c,7,-2.1057878072050538,-79.01929968867374,10507671986841321472,40131023
2330,91d34,7,-1.49303029743552,-79.01929968867374,10507812724329676800,40131031
2331,91d39,8,-1.3386808599363045,-78.47519445001473,10507900685259898880,401310321
2332,91d3e4,9,-1.412040896195219,-78.01953874971575,10507993044236632064,4013103321
2333,91d3f5,10,-1.224391964843407,-78.24761457682531,10508011735934304256,40131033311
2334,91d44,7,-0.8868263162200519,-78.29317056688751,10508094199306387456,40131101
2335,91d4c,7,-0.8890835682230177,-79.01929968867374,10508234936794742784,40131103
2336,91d53,8,-0.4422621830009948,-79.19999489298428,10508358082097053696,401311103
2337,91d55,8,-0.1468508149936359,-79.19999489298428,10508393266469142528,401311111
2338,91d574,9,-0.2201513578831968,-78.74762078344794,10508432848887742464,4013111131
2339,91d57b,10,-0.1099325800094019,-78.79295299054695,10508440545469136896,40131111323
2340,91d57d,10,-0.0366085002759222,-78.79295299054695,10508442744492392448,40131111331
2341,91d57f,10,-0.0365969741424159,-78.7022678140034,10508444943515648000,40131111333
2342,91d59,8,-0.1464847035724082,-78.47519445001473,10508463635213320192,401311121
2343,91d5b,8,-0.4411596250386327,-78.47519445001473,10508498819585409024,401311123
2344,91d5c1,10,-0.3301205514064985,-78.24761457682531,10508517511283081216,40131113001
2345,91d5c3,10,-0.3300108502624151,-78.15644316623357,10508519710306336768,40131113003
2346,91d5c5,10,-0.4037365468025074,-78.15644316623357,10508521909329592320,40131113011
2347,91d5cc,9,-0.5146755862653374,-78.20203874831095,10508529605910986752,4013111303
2348,91d5f,8,-0.1462917967610018,-78.1108279156293,10508569188329586688,401311133
2349,91d64,7,-0.2925473191998211,-77.56194191422242,10508657149259808768,40131121
2350,91d6c,7,-0.8844092942181653,-77.56194191422242,10508797886748164096,40131123
2351,91d74,7,-0.8818311440435735,-76.82596521434296,10508938624236519424,40131131
2352,91d7c,7,-0.2916943915245263,-76.82596521434296,10509079361724874752,40131133
2353,91dc,5,-1.170664127844982,-74.96763653470293,10510275630375895040,401313
2354,46e04,7,53.58433679267687,23.126384150471555,5107152346182320128,21232001
2355,46e0c,7,54.20440240697856,23.690190935531778,5107293083670675456,21232003
2356,46e11,8,54.2066152119636,22.77254588615743,5107381044600897536,212320101
2357,46e127,10,54.44141114952223,23.21260209335703,5107406333368336384,21232010213
2358,46e139,10,54.51999252055312,22.821431101082677,5107426124577636352,21232010321
2359,46e149,10,54.62459674178551,22.760739713560188,5107443716763680768,21232011021
2360,46e159,10,54.6225107119549,22.29901449543809,5107461308949725184,21232011121
2361,46e17,8,54.30835475112903,22.25484354235289,5107486597717164032,212320113
2362,46e1c,7,53.78692386488788,22.10737428838559,5107574558647386112,21232013
2363,46e23b,10,54.06297788167728,21.374722277991367,5107709798577602560,21232020323
2364,46e25,8,54.18535725636596,20.957485880399243,5107732888321785856,212320211
2365,46e2c,7,54.16220656733139,20.06129292926348,5107856033624096768,21232023
2366,46e31,8,54.59825388521169,20.697189648436296,5107943994554318848,212320301
2367,46e33,8,54.68976495215287,20.176824730905956,5107979178926407680,212320303
2368,46e37,8,54.91948176969972,20.95647753642875,5108049547670585344,212320313
2369,46e3e3,10,54.64773639239228,22.168269123904796,5108175991507779584,21232033203
2370,46e404,9,54.93792587112522,22.343692877123114,5108212275391496192,2123210001
2371,46e40d,10,55.04099792117898,22.04803040696304,5108222170996146176,21232100031
2372,46e411,10,55.095348412481,22.24945086505643,5108226569042657280,21232100101
2373,46e415,10,55.20043230006262,22.18614999943509,5108230967089168384,21232100111
2374,46e50f,10,55.91378280126328,21.867759471713253,5108505844996112384,21232110033
2375,46e53,8,55.98511031294666,21.22302732058724,5108542128879828992,212321103
2376,46e549,10,56.20050547788428,21.32580612966345,5108569616670523392,21232111021
2377,46e54b,10,56.225064017621285,21.189221780889596,5108571815693778944,21232111023
2378,46e559,10,56.41943331187996,21.670967124005237,5108587208856567808,21232111121
2379,46e58b,10,56.18565437324015,22.906501004702932,5108642184437956608,21232112023
2380,46e58d,10,56.10556335735071,22.833479274423485,5108644383461212160,21232112031
2381,46e63,8,55.77711171342823,24.225459673253187,5108823603856539648,212321203
2382,46e649,10,55.56642043695326,24.103657016553697,5108851091647234048,21232121021
2383,46e654,9,55.35609467112175,23.98326834032878,5108863186275139584,2123212111
2384,46e67d,10,55.46718065526579,23.209142205821617,5108908266251878400,21232121331
2385,46e684,9,55.36170839685836,23.033584149812416,5108915962833272832,2123212201
2386,46e69b,10,55.22964399858127,22.99251886144257,5108941251600711680,21232122123
2387,46e69d,10,55.25604123402109,22.859267441755616,5108943450623967232,21232122131
2388,46e69f,10,55.17677150232514,22.78806675507228,5108945649647222784,21232122133
2389,46e6d,8,54.8339285035646,23.337414840421605,5108999525716983808,212321231
2390,46e6f,8,55.1480826346317,23.62786807978601,5109034710089072640,212321233
2391,46e71b,10,55.01248501512149,24.055872286839524,5109081989089067008,21232130123
2392,46e73,8,54.7255365247904,23.86397910741673,5109105078833250304,212321303
2393,46e77,8,54.92443054552387,24.689542731805425,5109175447577427968,212321313
2394,46e799,10,55.23920000684191,24.7566180975855,5109220527554166784,21232132121
2395,46e7f,8,55.54470901212535,25.30694294582948,5109316185065783296,212321333
2396,46e823,10,56.03355114323489,25.89411857491536,5109372260158799872,21232200203
2397,46e827,10,56.08006486835942,26.112433407924367,5109376658205310976,21232200213
2398,46e89,8,56.09187282577026,24.532867149636807,5109492106926227456,212322021
2399,46e8b,8,56.20616644773554,23.984638361109404,5109527291298316288,212322023
2400,46e8f5,10,56.244543260182816,24.9343742278014,5109603157600632832,21232203311
2401,46e91,8,56.72159304223322,25.165604244049867,5109632844414582784,212322101
2402,46e929,10,56.73599139462531,24.418654645040085,5109660332205277184,21232210221
2403,46e92d,10,56.84443852505978,24.357559795831403,5109664730251788288,21232210231
2404,46e934,9,56.949060904257045,24.546091835706715,5109672426833182720,2123221031
2405,46e94c,9,57.10791957658104,24.705580335781413,5109698815112249344,2123221103
2406,46e954,9,57.26677015661198,24.866641132229244,5109707611205271552,2123221111
2407,46e959,10,57.26135683841857,25.11982474419753,5109713108763410432,21232211121
2408,46e95d,10,57.15198670266047,25.179683897478395,5109717506809921536,21232211131
2409,46e95f,10,57.23104594428298,25.261451274957945,5109719705833177088,21232211133
2410,46e969,10,57.04272076187981,25.239151649710703,5109730700949454848,21232211221
2411,46e97c,9,57.08425190744076,25.71463353450526,5109751591670382592,2123221133
2412,46e99,8,56.91244158064711,26.05320065421197,5109773581902938112,212322121
2413,46e9b,8,56.59995190246251,25.722431007432235,5109808766275026944,212322123
2414,46e9c9,10,56.48360159695314,26.0281382353736,5109836254065721344,21232213021
2415,46e9dd,10,56.575912507827816,26.4718569265051,5109858244298276864,21232213131
2416,46ea43,10,57.44898245305068,26.90450180874529,5109970394484310016,21232221003
2417,46ea4c,9,57.491246330106,26.504977992382468,5109980290088960000,2123222103
2418,46ea54,9,57.64756334388874,26.67784863020979,5109989086181982208,2123222111
2419,46ea5c,9,57.58211238633132,26.964056912598096,5109997882275004416,2123222113
2420,46ea7,8,57.40518070992278,27.30394893188534,5110019872507559936,212322213
2421,46ea8d,10,57.7264699746058,27.399546316667223,5110051758344765440,21232222031
2422,46ea8f,10,57.69279778605864,27.542955528251294,5110053957368020992,21232222033
2423,46ea91,10,57.7701729576742,27.63251427423026,5110056156391276544,21232222101
2424,46ea93,10,57.80400382512539,27.48879172004061,5110058355414532096,21232222103
2425,46ea95,10,57.88151421528888,27.578467210091077,5110060554437787648,21232222111
2426,46ea97,10,57.84752401195252,27.72250320463558,5110062753461043200,21232222113
2427,46ea9d,10,57.7019551918705,27.919440672803624,5110069350530809856,21232222131
2428,46ea9f,10,57.77898589835178,28.01004854848838,5110071549554065408,21232222133
2429,46eabf,10,57.95900005956359,27.668575267369764,5110106733926154240,21232222333
2430,46eac4,9,58.04872776890856,27.496701626221,5110112231484293120,2123222301
2431,46ead1,10,58.21617962679523,27.414090502195965,5110126525135454208,21232223101
2432,46ead9,10,58.17182361674093,27.178702538747974,5110135321228476416,21232223121
2433,46eadd,10,58.06032685849465,27.23448083327393,5110139719274987520,21232223131
2434,46eadf,10,58.093726503315466,27.0894406646085,5110141918298243072,21232223133
2435,46eae1,10,58.01560640283516,27.00061331695826,5110144117321498624,21232223201
2436,46eae5,10,57.90437948013444,27.056609977748973,5110148515368009728,21232223211
2437,46eae7,10,57.98236445148909,27.145329324469863,5110150714391265280,21232223213
2438,46eaec,9,57.89327849565227,27.31743544702977,5110156211949404160,2123222323
2439,46eaf3,10,57.75995683996054,27.255969398954903,5110163908530798592,21232223303
2440,46eaf5,10,57.68224315458576,27.16746743369864,5110166107554054144,21232223311
2441,46eaf9,10,57.74834616262504,26.880457689231807,5110170505600565248,21232223321
2442,46eafb,10,57.82637302542484,26.968320269293883,5110172704623820800,21232223323
2443,46eb04,9,57.869138682191895,26.56427300842828,5110182600228470784,2123223001
2444,46eb11,10,58.03559294333781,26.47807551616673,5110196893879631872,21232230101
2445,46eb1c,9,58.02593094977675,26.73922447389553,5110208988507537408,2123223013
2446,46eb2c,9,58.33926239626251,27.09431237920771,5110226580693581824,2123223023
2447,46eb31,10,58.34990724674877,26.830304400425163,5110232078251720704,21232230301
